Plot Title: CCP,,
4671,2/4/2019 17:00,61
4672,2/4/2019 17:30,60
4673,2/4/2019 18:00,60
4674,2/4/2019 18:30,60
4675,2/4/2019 19:00,60
4676,2/4/2019 19:30,60
4677,2/4/2019 20:00,60
4678,2/4/2019 20:30,59
4679,2/4/2019 21:00,59
4680,2/4/2019 21:30,59
4681,2/4/2019 22:00,58
4682,2/4/2019 22:30,58
4683,2/4/2019 23:00,58
4684,2/4/2019 23:30,58
4685,3/4/2019 0:00,58
4686,3/4/2019 0:30,58
4687,3/4/2019 1:00,58
4688,3/4/2019 1:30,58
4689,3/4/2019 2:00,58
4690,3/4/2019 2:30,58
4691,3/4/2019 3:00,58
4692,3/4/2019 3:30,58
4693,3/4/2019 4:00,58
4694,3/4/2019 4:30,58
4695,3/4/2019 5:00,58
4696,3/4/2019 5:30,58
4697,3/4/2019 6:00,58
4698,3/4/2019 6:30,58
4699,3/4/2019 7:00,58
4700,3/4/2019 7:30,58
4701,3/4/2019 8:00,58
4702,3/4/2019 8:30,58
4703,3/4/2019 9:00,58
4704,3/4/2019 9:30,58
4705,3/4/2019 10:00,58
4706,3/4/2019 10:30,58
4707,3/4/2019 11:00,58
4708,3/4/2019 11:30,58
4709,3/4/2019 12:00,58
4710,3/4/2019 12:30,58
4711,3/4/2019 13:00,58
4712,3/4/2019 13:30,58
4713,3/4/2019 14:00,58
4714,3/4/2019 14:30,58
4715,3/4/2019 15:00,58
4716,3/4/2019 15:30,58
4717,3/4/2019 16:00,58
4718,3/4/2019 16:30,58
4719,3/4/2019 17:00,58
4720,3/4/2019 17:30,58
4721,3/4/2019 18:00,58
4722,3/4/2019 18:30,58
4723,3/4/2019 19:00,58
4724,3/4/2019 19:30,58
4725,3/4/2019 20:00,58
4726,3/4/2019 20:30,58
4727,3/4/2019 21:00,58
4728,3/4/2019 21:30,58
4729,3/4/2019 22:00,58
4730,3/4/2019 22:30,58
4731,3/4/2019 23:00,58
4732,3/4/2019 23:30,58
4733,4/4/2019 0:00,58
4734,4/4/2019 0:30,58
4735,4/4/2019 1:00,58
4736,4/4/2019 1:30,58
4737,4/4/2019 2:00,58
4738,4/4/2019 2:30,58
4739,4/4/2019 3:00,58
4740,4/4/2019 3:30,57
4741,4/4/2019 4:00,57
4742,4/4/2019 4:30,57
4743,4/4/2019 5:00,57
4744,4/4/2019 5:30,57
4745,4/4/2019 6:00,57
4746,4/4/2019 6:30,57
4747,4/4/2019 7:00,57
4748,4/4/2019 7:30,57
4749,4/4/2019 8:00,57
4750,4/4/2019 8:30,57
4751,4/4/2019 9:00,57
4752,4/4/2019 9:30,57
4753,4/4/2019 10:00,57
4754,4/4/2019 10:30,57
4755,4/4/2019 11:00,58
4756,4/4/2019 11:30,58
4757,4/4/2019 12:00,58
4758,4/4/2019 12:30,58
4759,4/4/2019 13:00,58
4760,4/4/2019 13:30,59
4761,4/4/2019 14:00,59
4762,4/4/2019 14:30,59
4763,4/4/2019 15:00,59
4764,4/4/2019 15:30,59
4765,4/4/2019 16:00,59
4766,4/4/2019 16:30,59
4767,4/4/2019 17:00,59
4768,4/4/2019 17:30,59
4769,4/4/2019 18:00,59
4770,4/4/2019 18:30,59
4771,4/4/2019 19:00,58
4772,4/4/2019 19:30,58
4773,4/4/2019 20:00,58
4774,4/4/2019 20:30,58
4775,4/4/2019 21:00,58
4776,4/4/2019 21:30,58
4777,4/4/2019 22:00,57
4778,4/4/2019 22:30,57
4779,4/4/2019 23:00,57
4780,4/4/2019 23:30,57
4781,5/4/2019 0:00,57
4782,5/4/2019 0:30,57
4783,5/4/2019 1:00,57
4784,5/4/2019 1:30,57
4785,5/4/2019 2:00,57
4786,5/4/2019 2:30,57
4787,5/4/2019 3:00,57
4788,5/4/2019 3:30,57
4789,5/4/2019 4:00,57
4790,5/4/2019 4:30,57
4791,5/4/2019 5:00,57
4792,5/4/2019 5:30,57
4793,5/4/2019 6:00,57
4794,5/4/2019 6:30,57
4795,5/4/2019 7:00,57
4796,5/4/2019 7:30,57
4797,5/4/2019 8:00,57
4798,5/4/2019 8:30,57
4799,5/4/2019 9:00,57
4800,5/4/2019 9:30,57
4801,5/4/2019 10:00,57
4802,5/4/2019 10:30,57
4803,5/4/2019 11:00,57
4804,5/4/2019 11:30,58
4805,5/4/2019 12:00,58
4806,5/4/2019 12:30,58
4807,5/4/2019 13:00,58
4808,5/4/2019 13:30,58
4809,5/4/2019 14:00,58
4810,5/4/2019 14:30,58
4811,5/4/2019 15:00,58
4812,5/4/2019 15:30,58
4813,5/4/2019 16:00,58
4814,5/4/2019 16:30,58
4815,5/4/2019 17:00,58
4816,5/4/2019 17:30,57
4817,5/4/2019 18:00,58
4818,5/4/2019 18:30,57
4819,5/4/2019 19:00,57
4820,5/4/2019 19:30,58
4821,5/4/2019 20:00,58
4822,5/4/2019 20:30,58
4823,5/4/2019 21:00,58
4824,5/4/2019 21:30,57
4825,5/4/2019 22:00,57
4826,5/4/2019 22:30,57
4827,5/4/2019 23:00,57
4828,5/4/2019 23:30,57
4829,6/4/2019 0:00,57
4830,6/4/2019 0:30,57
4831,6/4/2019 1:00,57
4832,6/4/2019 1:30,57
4833,6/4/2019 2:00,57
4834,6/4/2019 2:30,57
4835,6/4/2019 3:00,57
4836,6/4/2019 3:30,57
4837,6/4/2019 4:00,57
4838,6/4/2019 4:30,57
4839,6/4/2019 5:00,57
4840,6/4/2019 5:30,57
4841,6/4/2019 6:00,57
4842,6/4/2019 6:30,57
4843,6/4/2019 7:00,57
4844,6/4/2019 7:30,57
4845,6/4/2019 8:00,57
4846,6/4/2019 8:30,57
4847,6/4/2019 9:00,57
4848,6/4/2019 9:30,57
4849,6/4/2019 10:00,57
4850,6/4/2019 10:30,57
4851,6/4/2019 11:00,57
4852,6/4/2019 11:30,58
4853,6/4/2019 12:00,58
4854,6/4/2019 12:30,58
4855,6/4/2019 13:00,58
4856,6/4/2019 13:30,58
4857,6/4/2019 14:00,59
4858,6/4/2019 14:30,59
4859,6/4/2019 15:00,58
4860,6/4/2019 15:30,59
4861,6/4/2019 16:00,59
4862,6/4/2019 16:30,58
4863,6/4/2019 17:00,58
4864,6/4/2019 17:30,58
4865,6/4/2019 18:00,58
4866,6/4/2019 18:30,58
4867,6/4/2019 19:00,58
4868,6/4/2019 19:30,58
4869,6/4/2019 20:00,58
4870,6/4/2019 20:30,58
4871,6/4/2019 21:00,58
4872,6/4/2019 21:30,58
4873,6/4/2019 22:00,58
4874,6/4/2019 22:30,58
4875,6/4/2019 23:00,58
4876,6/4/2019 23:30,58
4877,7/4/2019 0:00,58
4878,7/4/2019 0:30,58
4879,7/4/2019 1:00,58
4880,7/4/2019 1:30,58
4881,7/4/2019 2:00,58
4882,7/4/2019 2:30,58
4883,7/4/2019 3:00,58
4884,7/4/2019 3:30,58
4885,7/4/2019 4:00,58
4886,7/4/2019 4:30,58
4887,7/4/2019 5:00,57
4888,7/4/2019 5:30,57
4889,7/4/2019 6:00,57
4890,7/4/2019 6:30,57
4891,7/4/2019 7:00,57
4892,7/4/2019 7:30,57
4893,7/4/2019 8:00,57
4894,7/4/2019 8:30,57
4895,7/4/2019 9:00,57
4896,7/4/2019 9:30,57
4897,7/4/2019 10:00,58
4898,7/4/2019 10:30,58
4899,7/4/2019 11:00,58
4900,7/4/2019 11:30,58
4901,7/4/2019 12:00,58
4902,7/4/2019 12:30,59
4903,7/4/2019 13:00,59
4904,7/4/2019 13:30,59
4905,7/4/2019 14:00,59
4906,7/4/2019 14:30,59
4907,7/4/2019 15:00,59
4908,7/4/2019 15:30,59
4909,7/4/2019 16:00,58
4910,7/4/2019 16:30,58
4911,7/4/2019 17:00,58
4912,7/4/2019 17:30,58
4913,7/4/2019 18:00,58
4914,7/4/2019 18:30,58
4915,7/4/2019 19:00,58
4916,7/4/2019 19:30,58
4917,7/4/2019 20:00,58
4918,7/4/2019 20:30,58
4919,7/4/2019 21:00,58
4920,7/4/2019 21:30,58
4921,7/4/2019 22:00,58
4922,7/4/2019 22:30,58
4923,7/4/2019 23:00,58
4924,7/4/2019 23:30,58
4925,8/4/2019 0:00,58
4926,8/4/2019 0:30,58
4927,8/4/2019 1:00,58
4928,8/4/2019 1:30,58
4929,8/4/2019 2:00,58
4930,8/4/2019 2:30,58
4931,8/4/2019 3:00,58
4932,8/4/2019 3:30,58
4933,8/4/2019 4:00,58
4934,8/4/2019 4:30,58
4935,8/4/2019 5:00,58
4936,8/4/2019 5:30,58
4937,8/4/2019 6:00,58
4938,8/4/2019 6:30,58
4939,8/4/2019 7:00,58
4940,8/4/2019 7:30,58
4941,8/4/2019 8:00,58
4942,8/4/2019 8:30,58
4943,8/4/2019 9:00,58
4944,8/4/2019 9:30,58
4945,8/4/2019 10:00,58
4946,8/4/2019 10:30,58
4947,8/4/2019 11:00,58
4948,8/4/2019 11:30,58
4949,8/4/2019 12:00,58
4950,8/4/2019 12:30,58
4951,8/4/2019 13:00,58
4952,8/4/2019 13:30,58
4953,8/4/2019 14:00,58
4954,8/4/2019 14:30,58
4955,8/4/2019 15:00,58
4956,8/4/2019 15:30,57
4957,8/4/2019 16:00,57
4958,8/4/2019 16:30,57
4959,8/4/2019 17:00,57
4960,8/4/2019 17:30,57
4961,8/4/2019 18:00,56
4962,8/4/2019 18:30,56
4963,8/4/2019 19:00,56
4964,8/4/2019 19:30,56
4965,8/4/2019 20:00,56
4966,8/4/2019 20:30,56
4967,8/4/2019 21:00,56
4968,8/4/2019 21:30,56
4969,8/4/2019 22:00,56
4970,8/4/2019 22:30,56
4971,8/4/2019 23:00,56
4972,8/4/2019 23:30,56
4973,9/4/2019 0:00,56
4974,9/4/2019 0:30,56
4975,9/4/2019 1:00,56
4976,9/4/2019 1:30,56
4977,9/4/2019 2:00,56
4978,9/4/2019 2:30,56
4979,9/4/2019 3:00,56
4980,9/4/2019 3:30,56
4981,9/4/2019 4:00,56
4982,9/4/2019 4:30,55
4983,9/4/2019 5:00,55
4984,9/4/2019 5:30,55
4985,9/4/2019 6:00,55
4986,9/4/2019 6:30,55
4987,9/4/2019 7:00,55
4988,9/4/2019 7:30,55
4989,9/4/2019 8:00,55
4990,9/4/2019 8:30,55
4991,9/4/2019 9:00,56
4992,9/4/2019 9:30,56
4993,9/4/2019 10:00,56
4994,9/4/2019 10:30,56
4995,9/4/2019 11:00,56
4996,9/4/2019 11:30,56
4997,9/4/2019 12:00,56
4998,9/4/2019 12:30,56
4999,9/4/2019 13:00,57
5000,9/4/2019 13:30,57
5001,9/4/2019 14:00,57
5002,9/4/2019 14:30,57
5003,9/4/2019 15:00,57
5004,9/4/2019 15:30,57
5005,9/4/2019 16:00,57
5006,9/4/2019 16:30,56
5007,9/4/2019 17:00,56
5008,9/4/2019 17:30,56
5009,9/4/2019 18:00,56
5010,9/4/2019 18:30,56
5011,9/4/2019 19:00,57
5012,9/4/2019 19:30,56
5013,9/4/2019 20:00,57
5014,9/4/2019 20:30,57
5015,9/4/2019 21:00,57
5016,9/4/2019 21:30,57
5017,9/4/2019 22:00,57
5018,9/4/2019 22:30,57
5019,9/4/2019 23:00,57
5020,9/4/2019 23:30,57
5021,10/4/2019 0:00,57
5022,10/4/2019 0:30,57
5023,10/4/2019 1:00,57
5024,10/4/2019 1:30,57
5025,10/4/2019 2:00,57
5026,10/4/2019 2:30,57
5027,10/4/2019 3:00,57
5028,10/4/2019 3:30,57
5029,10/4/2019 4:00,57
5030,10/4/2019 4:30,57
5031,10/4/2019 5:00,57
5032,10/4/2019 5:30,57
5033,10/4/2019 6:00,57
5034,10/4/2019 6:30,57
5035,10/4/2019 7:00,57
5036,10/4/2019 7:30,57
5037,10/4/2019 8:00,57
5038,10/4/2019 8:30,57
5039,10/4/2019 9:00,57
5040,10/4/2019 9:30,57
5041,10/4/2019 10:00,57
5042,10/4/2019 10:30,57
5043,10/4/2019 11:00,58
5044,10/4/2019 11:30,58
5045,10/4/2019 12:00,58
5046,10/4/2019 12:30,58
5047,10/4/2019 13:00,58
5048,10/4/2019 13:30,58
5049,10/4/2019 14:00,59
5050,10/4/2019 14:30,59
5051,10/4/2019 15:00,59
5052,10/4/2019 15:30,59
5053,10/4/2019 16:00,59
5054,10/4/2019 16:30,59
5055,10/4/2019 17:00,59
5056,10/4/2019 17:30,59
5057,10/4/2019 18:00,59
5058,10/4/2019 18:30,59
5059,10/4/2019 19:00,59
5060,10/4/2019 19:30,59
5061,10/4/2019 20:00,59
5062,10/4/2019 20:30,58
5063,10/4/2019 21:00,58
5064,10/4/2019 21:30,58
5065,10/4/2019 22:00,58
5066,10/4/2019 22:30,58
5067,10/4/2019 23:00,58
5068,10/4/2019 23:30,58
5069,11/4/2019 0:00,58
5070,11/4/2019 0:30,58
5071,11/4/2019 1:00,58
5072,11/4/2019 1:30,57
5073,11/4/2019 2:00,57
5074,11/4/2019 2:30,57
5075,11/4/2019 3:00,57
5076,11/4/2019 3:30,57
5077,11/4/2019 4:00,57
5078,11/4/2019 4:30,57
5079,11/4/2019 5:00,57
5080,11/4/2019 5:30,57
5081,11/4/2019 6:00,57
5082,11/4/2019 6:30,57
5083,11/4/2019 7:00,57
5084,11/4/2019 7:30,57
5085,11/4/2019 8:00,57
5086,11/4/2019 8:30,57
5087,11/4/2019 9:00,57
5088,11/4/2019 9:30,57
5089,11/4/2019 10:00,57
5090,11/4/2019 10:30,57
5091,11/4/2019 11:00,57
5092,11/4/2019 11:30,57
5093,11/4/2019 12:00,58
5094,11/4/2019 12:30,58
5095,11/4/2019 13:00,58
5096,11/4/2019 13:30,58
5097,11/4/2019 14:00,58
5098,11/4/2019 14:30,58
5099,11/4/2019 15:00,58
5100,11/4/2019 15:30,58
5101,11/4/2019 16:00,57
5102,11/4/2019 16:30,58
5103,11/4/2019 17:00,58
5104,11/4/2019 17:30,57
5105,11/4/2019 18:00,57
5106,11/4/2019 18:30,57
5107,11/4/2019 19:00,57
5108,11/4/2019 19:30,57
5109,11/4/2019 20:00,57
5110,11/4/2019 20:30,57
5111,11/4/2019 21:00,57
5112,11/4/2019 21:30,57
5113,11/4/2019 22:00,57
5114,11/4/2019 22:30,57
5115,11/4/2019 23:00,57
5116,11/4/2019 23:30,57
5117,12/4/2019 0:00,57
5118,12/4/2019 0:30,57
5119,12/4/2019 1:00,57
5120,12/4/2019 1:30,57
5121,12/4/2019 2:00,57
5122,12/4/2019 2:30,57
5123,12/4/2019 3:00,57
5124,12/4/2019 3:30,57
5125,12/4/2019 4:00,57
5126,12/4/2019 4:30,57
5127,12/4/2019 5:00,57
5128,12/4/2019 5:30,57
5129,12/4/2019 6:00,56
5130,12/4/2019 6:30,56
5131,12/4/2019 7:00,56
5132,12/4/2019 7:30,56
5133,12/4/2019 8:00,56
5134,12/4/2019 8:30,56
5135,12/4/2019 9:00,56
5136,12/4/2019 9:30,56
5137,12/4/2019 10:00,56
5138,12/4/2019 10:30,57
5139,12/4/2019 11:00,57
5140,12/4/2019 11:30,57
5141,12/4/2019 12:00,57
5142,12/4/2019 12:30,57
5143,12/4/2019 13:00,57
5144,12/4/2019 13:30,57
5145,12/4/2019 14:00,57
5146,12/4/2019 14:30,57
5147,12/4/2019 15:00,57
5148,12/4/2019 15:30,57
5149,12/4/2019 16:00,57
5150,12/4/2019 16:30,57
5151,12/4/2019 17:00,57
5152,12/4/2019 17:30,57
5153,12/4/2019 18:00,57
5154,12/4/2019 18:30,57
5155,12/4/2019 19:00,57
5156,12/4/2019 19:30,57
5157,12/4/2019 20:00,57
5158,12/4/2019 20:30,57
5159,12/4/2019 21:00,57
5160,12/4/2019 21:30,57
5161,12/4/2019 22:00,57
5162,12/4/2019 22:30,57
5163,12/4/2019 23:00,57
5164,12/4/2019 23:30,57
5165,4/13/2019 0:00,56
5166,4/13/2019 0:30,56
5167,4/13/2019 1:00,56
5168,4/13/2019 1:30,56
5169,4/13/2019 2:00,56
5170,4/13/2019 2:30,56
5171,4/13/2019 3:00,56
5172,4/13/2019 3:30,56
5173,4/13/2019 4:00,56
5174,4/13/2019 4:30,56
5175,4/13/2019 5:00,56
5176,4/13/2019 5:30,56
5177,4/13/2019 6:00,56
5178,4/13/2019 6:30,56
5179,4/13/2019 7:00,56
5180,4/13/2019 7:30,56
5181,4/13/2019 8:00,56
5182,4/13/2019 8:30,56
5183,4/13/2019 9:00,56
5184,4/13/2019 9:30,56
5185,4/13/2019 10:00,56
5186,4/13/2019 10:30,60
5187,4/13/2019 11:00,57
5188,4/13/2019 11:30,57
5189,4/13/2019 12:00,57
5190,4/13/2019 12:30,57
5191,4/13/2019 13:00,57
5192,4/13/2019 13:30,57
5193,4/13/2019 14:00,57
5194,4/13/2019 14:30,57
5195,4/13/2019 15:00,57
5196,4/13/2019 15:30,57
5197,4/13/2019 16:00,57
5198,4/13/2019 16:30,57
5199,4/13/2019 17:00,56
5200,4/13/2019 17:30,56
5201,4/13/2019 18:00,56
5202,4/13/2019 18:30,56
5203,4/13/2019 19:00,56
5204,4/13/2019 19:30,56
5205,4/13/2019 20:00,55
5206,4/13/2019 20:30,55
5207,4/13/2019 21:00,55
5208,4/13/2019 21:30,55
5209,4/13/2019 22:00,55
5210,4/13/2019 22:30,55
5211,4/13/2019 23:00,55
5212,4/13/2019 23:30,55
5213,4/14/2019 0:00,55
5214,4/14/2019 0:30,55
5215,4/14/2019 1:00,55
5216,4/14/2019 1:30,55
5217,4/14/2019 2:00,55
5218,4/14/2019 2:30,55
5219,4/14/2019 3:00,55
5220,4/14/2019 3:30,55
5221,4/14/2019 4:00,55
5222,4/14/2019 4:30,55
5223,4/14/2019 5:00,55
5224,4/14/2019 5:30,55
5225,4/14/2019 6:00,55
5226,4/14/2019 6:30,55
5227,4/14/2019 7:00,55
5228,4/14/2019 7:30,55
5229,4/14/2019 8:00,55
5230,4/14/2019 8:30,55
5231,4/14/2019 9:00,55
5232,4/14/2019 9:30,55
5233,4/14/2019 10:00,56
5234,4/14/2019 10:30,56
5235,4/14/2019 11:00,56
5236,4/14/2019 11:30,56
5237,4/14/2019 12:00,56
5238,4/14/2019 12:30,56
5239,4/14/2019 13:00,56
5240,4/14/2019 13:30,57
5241,4/14/2019 14:00,57
5242,4/14/2019 14:30,57
5243,4/14/2019 15:00,57
5244,4/14/2019 15:30,57
5245,4/14/2019 16:00,57
5246,4/14/2019 16:30,57
5247,4/14/2019 17:00,57
5248,4/14/2019 17:30,57
5249,4/14/2019 18:00,57
5250,4/14/2019 18:30,57
5251,4/14/2019 19:00,57
5252,4/14/2019 19:30,57
5253,4/14/2019 20:00,57
5254,4/14/2019 20:30,56
5255,4/14/2019 21:00,56
5256,4/14/2019 21:30,56
5257,4/14/2019 22:00,56
5258,4/14/2019 22:30,56
5259,4/14/2019 23:00,56
5260,4/14/2019 23:30,56
5261,4/15/2019 0:00,56
5262,4/15/2019 0:30,56
5263,4/15/2019 1:00,56
5264,4/15/2019 1:30,56
5265,4/15/2019 2:00,56
5266,4/15/2019 2:30,56
5267,4/15/2019 3:00,56
5268,4/15/2019 3:30,56
5269,4/15/2019 4:00,56
5270,4/15/2019 4:30,56
5271,4/15/2019 5:00,56
5272,4/15/2019 5:30,56
5273,4/15/2019 6:00,56
5274,4/15/2019 6:30,56
5275,4/15/2019 7:00,56
5276,4/15/2019 7:30,56
5277,4/15/2019 8:00,56
5278,4/15/2019 8:30,56
5279,4/15/2019 9:00,56
5280,4/15/2019 9:30,56
5281,4/15/2019 10:00,56
5282,4/15/2019 10:30,56
5283,4/15/2019 11:00,56
5284,4/15/2019 11:30,57
5285,4/15/2019 12:00,57
5286,4/15/2019 12:30,57
5287,4/15/2019 13:00,57
5288,4/15/2019 13:30,57
5289,4/15/2019 14:00,57
5290,4/15/2019 14:30,57
5291,4/15/2019 15:00,57
5292,4/15/2019 15:30,57
5293,4/15/2019 16:00,57
5294,4/15/2019 16:30,57
5295,4/15/2019 17:00,57
5296,4/15/2019 17:30,57
5297,4/15/2019 18:00,57
5298,4/15/2019 18:30,57
5299,4/15/2019 19:00,57
5300,4/15/2019 19:30,57
5301,4/15/2019 20:00,57
5302,4/15/2019 20:30,57
5303,4/15/2019 21:00,57
5304,4/15/2019 21:30,57
5305,4/15/2019 22:00,57
5306,4/15/2019 22:30,57
5307,4/15/2019 23:00,57
5308,4/15/2019 23:30,57
5309,4/16/2019 0:00,57
5310,4/16/2019 0:30,57
5311,4/16/2019 1:00,57
5312,4/16/2019 1:30,57
5313,4/16/2019 2:00,57
5314,4/16/2019 2:30,56
5315,4/16/2019 3:00,56
5316,4/16/2019 3:30,56
5317,4/16/2019 4:00,56
5318,4/16/2019 4:30,56
5319,4/16/2019 5:00,56
5320,4/16/2019 5:30,56
5321,4/16/2019 6:00,56
5322,4/16/2019 6:30,56
5323,4/16/2019 7:00,56
5324,4/16/2019 7:30,56
5325,4/16/2019 8:00,56
5326,4/16/2019 8:30,56
5327,4/16/2019 9:00,56
5328,4/16/2019 9:30,56
5329,4/16/2019 10:00,56
5330,4/16/2019 10:30,57
5331,4/16/2019 11:00,57
5332,4/16/2019 11:30,57
5333,4/16/2019 12:00,57
5334,4/16/2019 12:30,57
5335,4/16/2019 13:00,58
5336,4/16/2019 13:30,57
5337,4/16/2019 14:00,58
5338,4/16/2019 14:30,58
5339,4/16/2019 15:00,58
5340,4/16/2019 15:30,58
5341,4/16/2019 16:00,58
5342,4/16/2019 16:30,58
5343,4/16/2019 17:00,58
5344,4/16/2019 17:30,58
5345,4/16/2019 18:00,58
5346,4/16/2019 18:30,58
